"",,,,,225,,false,true,true,false,1010672,Amora,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,226,,false,true,true,false,1010673,Amphibian (Earth-712),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,235,,false,true,true,false,1009346,Anne Marie Hoag,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,246,,false,true,true,false,1010686,Arcana,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,252,,false,true,true,false,1010827,Armory,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,255,,false,true,true,false,1009161,Artiee,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,257,,false,true,true,false,1009162,Askew-Tronics,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,259,,false,true,true,false,1010336,Atlas (Team),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,262,,false,true,true,false,1015239,Avengers (Ultimate),1576,"","Base of OperationsStark Tower, midtown Manhattan; Infinite Avengers Mansion, created by Hank Pym and exists in Underspace; formerly Avengers Mansion (a.k.a. Avengers Embassy), 890 Fifth Avenue, Manhattan, New York; a deep space monitoring station in the asteroid belt between the planets Mars and Jupiter; Avengers Headquarters, Manhattan; Avengers Compound, Palos Verdes, California; Avengers Island (a.k.a. Hydrobase); Avengers Park, Manhattan; Avengers Emergency Headquarters, somewhere outside New York City.",,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"A mutant from biblical times, Azazel is the ruler of the Neyaphem and claims that the Earth and everything on it belongs to him.",,,,,263,,false,true,true,false,1011766,Azazel (Mutant),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,270,,false,true,true,false,1009550,Bart Rozum,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,281,,false,true,true,false,1009179,Beetle (Abner Jenkins),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,294,,false,true,true,false,1009183,Black Bird,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,299,,false,true,true,false,1010859,Black Crow,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
AIM is a terrorist organization bent on destroying the world.,,,36,,192,,false,false,true,false,1009144,A.I.M.,1576,"",Base of Operationssecret,,,//i.annihil.us/u/prod/marvel/i/mg/6/20/52602f21f29ec.jpg,
"Formerly known as Emil Blonsky, a spy of Soviet Yugoslavian origin working for the KGB, the Abomination gained his powers after receiving a dose of gamma radiation similar to that which transformed Bruce Banner into the incredible Hulk.",,,43,,194,,false,false,true,false,1009146,Abomination (Emil Blonsky),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/50/4ce18691cbf04.jpg,
"",,,3,,195,,false,true,true,false,1016823,Abomination (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,0,,201,,false,false,true,false,1010846,Aegis (Trey Rollins),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/5/e0/4c0035c9c425d.gif,
"",,,31,,204,,false,false,true,false,1011198,Agents of Atlas,1576,"","Base of OperationsTemple of Atlas, located within a huge concealed cavern beneath San Francisco",,,//i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce18a834b7f5.jpg,
"",,,1,,212,,false,false,true,false,1010836,Alex Power,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/50/4ce5a385a2e82.jpg,
"",,,0,,216,,false,false,true,false,1014990,Alice,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/6/70/4cd061e6d6573.jpg,
"",,,169,,218,,false,false,true,false,1010370,Alpha Flight,1576,"","Base of OperationsDepartment H, Ontario, Canada; formerly Tamarind Island, British Columbia, Canada; Mansion Alpha, Winnipeg, Canada",,,//i.annihil.us/u/prod/marvel/i/mg/1/60/52695277ee088.jpg,
"",,,5,,223,,false,false,true,false,1011361,American Eagle (Jason Strongbow),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/f/80/4ce5a6d8b8f2a.jpg,
"",,,0,,233,,false,false,true,false,1017574,Angela (Aldrif Odinsdottir),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/7/00/545a82f59dd73.jpg,
"",,,20,,267,,false,false,true,false,1009170,Baron Zemo (Heinrich Zemo),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/60/4c0041f84c9fe.jpg,
"",,,8,,268,,false,false,true,false,1010906,Baron Zemo (Helmut Zemo),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035890fb0a.jpg,
"",,,98,,300,,false,false,true,false,1009186,Black Knight (Sir Percy of Scandia),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce59ed1590a7.jpg,
"",,,3,,302,,false,false,true,false,1011130,Black Panther (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/6/20/53176a7b3a4e4.jpg,
"",,,,,206,,false,true,true,false,1011136,Air-Walker (Gabriel Lan),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,303,,false,true,true,false,1010356,Black Queen,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,325,,false,true,true,false,1009204,Bloodstorm,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,326,,false,true,true,false,1010850,Bloodstrike,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,329,,false,true,true,false,1010688,Blur,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,338,,false,true,true,false,1014973,Brotherhood of Mutants (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,0,,335,,false,false,true,false,1014981,Bromley,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/c/00/4cd05b51df5c5.jpg,
"",,,,,364,,false,true,true,false,1011190,Captain Cross,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,365,,false,true,true,false,1011196,Captain Flint,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,373,,false,true,true,false,1010143,Caretaker,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,379,,false,true,true,false,1009344,Carol Hines,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,393,,false,true,true,false,1011331,Charlie Campion,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,398,,false,true,true,false,1011187,Christian Walker,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,399,,false,true,true,false,1009238,Chronomancer,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,410,,false,true,true,false,1009246,Cornelius,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,415,,false,true,true,false,1009250,Countess,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,418,,false,true,true,false,1011169,Crimson King,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,420,,false,true,true,false,1009253,Crule,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,425,,false,true,true,false,1011174,Cuthbert,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,450,,false,true,true,false,1010341,Deacon Frost,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,459,,false,true,true,false,1014997,Deathstrike (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,462,,false,true,true,false,1011188,Deena Pilgrim,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,466,,false,true,true,false,1009272,Detective Soap,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,483,,false,true,true,false,1009278,Doomsday Man,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,486,,false,true,true,false,1011195,Dorian Gray,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,13,,337,,false,false,true,false,1009209,Brotherhood of Evil Mutants,1576,"",Base of OperationsWorldwide,,,//i.annihil.us/u/prod/marvel/i/mg/3/30/539f01b910d91.jpg,
"",,,0,,346,,false,false,true,false,1017317,Cable (Deadpool),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/f/50/5239c22332b00.jpg,
"",,,0,,370,,false,false,true,false,1011097,Captain Marvel (Phyla-Vell),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e.jpg,
"",,,14,,383,,false,false,true,false,1010813,Celestials,1576,"",First AppearanceEternals #2 (1976),,,//i.annihil.us/u/prod/marvel/i/mg/8/f0/4c0035efbf930.jpg,
"",,,0,,385,,false,false,true,false,1011140,Centurions,1576,"",Base of OperationsMobile; formerly conquered Kree worlds,,,//i.annihil.us/u/prod/marvel/i/mg/c/c0/4c7c63dd70fe7.jpg,
"",,,21,,390,,false,false,true,false,1010756,Champions,1576,"","Base of OperationsChampions Building, Los Angeles; formerly an office building suite (Los Angeles), Angel's beach house (Malibu), UCLA campus",,,//i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00376da82bb.jpg,
"",,,1,,397,,false,false,true,false,1011411,Chores MacGillicudy,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e1c622c8.jpg,
"",,,18,,400,,false,false,true,false,1011270,ClanDestine,1576,"","Base of OperationsRavenscroft Manor, England (with various members scattered about the globe)",,,//i.annihil.us/u/prod/marvel/i/mg/9/10/4c002ef39a9a5.jpg,
"",,,1,,407,,false,false,true,false,1011410,Confederates of the Curious,1576,"",Base of OperationsFormerly mobile,,,//i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002e1f3f490.jpg,
"",,,1,,408,,false,false,true,false,1011407,Contessa (Vera Vidal),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/2/70/4c002e274342b.jpg,
"",,,1,,432,,false,false,true,false,1010774,Daily Bugle,1576,"","LocationNew York, New York",,,//i.annihil.us/u/prod/marvel/i/mg/2/f0/4ce5a31605544.jpg,
"",,,1,,435,,false,false,true,false,1009259,Damage Control,1576,"","LocationFlatiron Building, in Manhattan (Intersection of Fifth Avenue and Broadway), and a warehouse/workshop in New Jersey",,,//i.annihil.us/u/prod/marvel/i/mg/5/00/4c00404b5e1a2.jpg,
"",,,17,,443,,false,false,true,false,1009265,Dark Phoenix,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/e0/4ce59f6c7e332.jpg,
"",,,6,,444,,false,false,true,false,1011387,Dark X-Men,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a7160a79b.jpg,
"",,,170,,463,,false,false,true,false,1011023,Defenders,1576,"","Base of OperationsParrington Mansion, Manhattan, New York; formerly Defenders Mansion, Rocky Mountains, Colorado; Patsy Walker's brownstone, New York; Richmond Riding Academy, Long Island, New York; Dr. Strange's Sanctum Sanctorum, Greenwich Village, New York",,,//i.annihil.us/u/prod/marvel/i/mg/3/80/526031e9c785a.jpg,
"",,,4,,467,,false,false,true,false,1011107,Deviants,1576,"",First AppearanceEternals #1 (1976),,,//i.annihil.us/u/prod/marvel/i/mg/1/e0/4c0030a603d23.jpg,
"",,,0,,468,,false,false,true,false,1017583,Devil Dinosaur (Devil Dinosaur),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/90/54aedc448b925.jpg,
"They say a dog is man's best friend, so naturally Hulk's best friend is a T-Rex! Devil Dinosaur is the team's trusty prehistoric pet that occasionally lends his massive jaws to the fight. Although he's got tiny arms, Devil's got a big heart and an even bigger bite!",,,0,,469,,false,false,true,false,1017102,Devil Dinosaur (HAS),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/c/20/5232153150e10.jpg,
"",,,34,,472,,false,false,true,false,1009274,Diamondback (Rachel Leighton),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/6/f0/526955c158ece.jpg,
"",,,0,,477,,false,false,true,false,1011206,Doctor Faustus,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a54ac4d4b.jpg,
"",,,13,,480,,false,false,true,false,1010689,Doctor Spectrum,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/4/90/4dc2d94978576.jpg,
"",,,,,493,,false,true,true,false,1015007,Dreaming Celestial,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,498,,false,true,true,false,1009396,Eddie Lau,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,499,,false,true,true,false,1010999,"Edward ""Ted"" Forrester",1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,506,,false,true,true,false,1010355,Elements of Doom,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,507,,false,true,true,false,1009290,Elite,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,514,,false,true,true,false,1011432,Enchantress (Sylvie Lushton),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,525,,false,true,true,false,1009298,Famine,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,532,,false,true,true,false,1009302,Fenris,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,535,,false,true,true,false,1009304,Firebrand,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,540,,false,true,true,false,1010880,Fixer (Paul Norbert Ebersol),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,542,,false,true,true,false,1010333,Flying Dutchman,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,544,,false,true,true,false,1009308,Forearm,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,548,,false,true,true,false,1009229,Frank Castle,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,555,,false,true,true,false,1011384,Galia,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,559,,false,true,true,false,1011380,Garia,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,564,,false,true,true,false,1009556,Gene Sailors,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,567,,false,true,true,false,1014974,George Stacy (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,591,,false,true,true,false,1009326,Gressill,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,595,,false,true,true,false,1010709,Gunslinger,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,601,,false,true,true,false,1011391,Hairball,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,5,,513,,false,false,true,false,1010671,Enchantress (Amora),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/3/10/52740e0f3c733.jpg,
"",,,109,,517,,false,false,true,false,1009294,Exiles,1576,"",Base of OperationsMultiversal,,,//i.annihil.us/u/prod/marvel/i/mg/f/c0/4ce59fbab92f5.jpg,
"",,,22,,527,,false,false,true,false,1011013,Fantastic Four (Ultimate),1576,"","Base of OperationsBaxter Building, New York, New York. Formerly Four Freedoms Plaza; Antarctic Laboratory; Pier 4",,,//i.annihil.us/u/prod/marvel/i/mg/f/b0/4c0032727c038.jpg,
"",,,0,,528,,false,false,true,false,1011111,Fantastick Four,1576,"","Base of OperationsBaxter Building, New York, New York. Formerly Four Freedoms Plaza; Antarctic Laboratory; Pier 4",,,//i.annihil.us/u/prod/marvel/i/mg/4/80/4c0030a052a1c.jpg,
"",,,9,,530,,false,false,true,false,1011233,Fat Cobra,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/e/f0/4db58b3c6aaa6.jpg,
"",,,10,,533,,false,false,true,false,1009303,Fin Fang Foom,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/a/60/4ce59fc647d58.jpg,
"",,,0,,536,,false,false,true,false,1014987,Firedrake,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/8/a0/4cd0603234ecd.jpg,
"",,,7,,543,,false,false,true,false,1009307,Force Works,1576,"","Base of OperationsThe Works, Ventura, California",,,//i.annihil.us/u/prod/marvel/i/mg/6/a0/52740df74b57d.jpg,
"",,,1,,551,,false,false,true,false,1010799,Frightful Four,1576,"",Base of OperationsSubterranean Manhattan headquarters; formerly Queens water tower; Wizard's suburban New York home and cabin; various others,,,//i.annihil.us/u/prod/marvel/i/mg/8/a0/4c00372aafb39.jpg,
"",,,0,,553,,false,false,true,false,1009377,Gabe Jones,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/5/f0/4ce5a0155d904.jpg,
"",,,24,,562,,false,false,true,false,1009316,Gauntlet (Joseph Green),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/7/20/535ff2a48869b.jpg,
"",,,12,,569,,false,false,true,false,1010925,Ghost Rider (Daniel Ketch),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/c/50/535feaa671cc6.jpg,
"",,,0,,570,,false,false,true,false,1017329,Ghost Rider (Marvel War of Heroes),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/f0/5239bfd918fb5.jpg,
"",,,0,,576,,false,false,true,false,1014982,Git Hoskins,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/1/c0/4cd05c0c4ffad.jpg,
"",,,70,,577,,false,false,true,false,1009321,Gladiator (Kallark),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/03/52696b33b7920.jpg,
"",,,0,,578,,false,false,true,false,1011256,Gladiator (Melvin Potter),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/f/90/4ce5a5ca49c7f.jpg,
"",,,8,,581,,false,false,true,false,1009322,Goblin Queen,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/6/b0/52bc8219eb973.jpg,
"",,,9,,583,,false,false,true,false,1010927,Goliath (Bill Foster),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00343d177d6.jpg,
"",,,48,,584,,false,false,true,false,1009324,Gorgon,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/60/526033e7ac8ee.jpg,
"",,,2,,587,,false,false,true,false,1011041,Great Lakes Avengers,1576,"","Base of OperationsGreat Lakes Avengers Headquarters; formerly Ashley Crawford's residence (both in Milwaukee, Wisconsin)",,,//i.annihil.us/u/prod/marvel/i/mg/f/70/4c0032387d022.jpg,
"",,,0,,588,,false,false,true,false,1014985,Green Goblin (Barry Norman Osborn),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/e/f0/4cd05ee55faa2.jpg,
"",,,2,,590,,false,false,true,false,1010929,Green Goblin (Ultimate),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/2/c0/4c003439f081b.jpg,
"A group of cosmic adventurers brought together by Star-Lord, the  Guardians of the Galaxy protect the universe from threats all  across space. The team also includes Drax, Gamora, Groot and Rocket  Raccoon!",,,39,,594,,false,false,true,false,1011299,Guardians of the Galaxy,1576,"","Base of OperationsMobile aboard the starship Icarus, primarily in the early 31st century era of Earth-691 realm; (formerly) space station Drydock; starship Captain America II, Freedom’s Lady, starship Captain America; Avengers Mansion; a suburban home in Saugerties, New York; Europa, moon of Jupiter; the basement of an abandoned tenement building",,,//i.annihil.us/u/prod/marvel/i/mg/2/70/50febd8be6b5d.jpg,
"",,,2,,599,,false,false,true,false,1011400,H.A.M.M.E.R.,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/6/c0/4ce5a7675d903.jpg,
"",,,,,607,,false,true,true,false,1011185,Harley Davidson Cooper,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,608,,false,true,true,false,1009336,Harpoon,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,610,,false,true,true,false,1009339,Harry Heck,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,620,,false,true,true,false,1011046,Hedge Knight,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,0,,395,,false,false,true,false,1011359,Chat,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/2/50/4ce5a6cd63eaf.jpg,
"",,,,,623,,false,true,true,false,1014996,Hellfire Club (Ultimate),1576,"","Base of OperationsHellfire Club mansions in London, New York, Hong Kong, Paris, and elsewhere",,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,633,,false,true,true,false,1009345,Hitman,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,634,,false,true,true,false,1011383,Hitomi Sakuma,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,635,,false,true,true,false,1010930,Hobgoblin (Jason Macendale),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,638,,false,true,true,false,1009349,Holocaust (Age of Apocalypse),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,639,,false,true,true,false,1009350,Holy,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,641,,false,true,true,false,1009557,Howard Saint,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,648,,false,true,true,false,1010721,Hulk-dok,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,651,,false,true,true,false,1010343,Human Cannonball,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,652,,false,true,true,false,1011415,Human Fly (Richard Deacon),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,662,,false,true,true,false,1009361,Hyperion (Earth-712),1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,669,,false,true,true,false,1009529,Ilyana Rasputin,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,680,,false,true,true,false,1011379,Iron Cross Army,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,698,,false,true,true,false,1010786,Jack Murdock,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,699,,false,true,true,false,1011251,Jack Power,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,705,,false,true,true,false,1010878,"Janus, the Nega-Man",1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,709,,false,true,true,false,1009604,Jennifer Smith,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,713,,false,true,true,false,1009373,Jetstream,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,715,,false,true,true,false,1009375,Joan the Mouse,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,717,,false,true,true,false,1011171,John Farson,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,719,,false,true,true,false,1009500,John Porter,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,735,,false,true,true,false,1011193,Kabuki,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,740,,false,true,true,false,1010783,Kat Farrell,1576,,,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
